-4.3312,-123.0559,,3.250309213
-4.3919,-123.5941,,3.246097733
-4.4537,-124.1319,,3.243315678
-4.5141,-124.6701,,3.241795497
-4.5728,-125.2115,,3.239634779
-4.6296,-125.7541,,3.239451519
-4.6805,-126.2998,,3.239852945
-4.7269,-126.8512,,3.240057149
-4.7733,-127.4049,,3.235407592
-4.8251,-127.9591,,3.233400463
-4.8743,-128.5142,,3.230063393
-4.9275,-129.0696,,3.231271161
-4.9775,-129.625,,3.228269195
-5.0272,-130.1786,,3.227530921
-5.0767,-130.7301,,3.222633527
-5.1199,-131.2851,,3.219245843
-5.1627,-131.8415,,3.218886305
-5.2008,-132.404,,3.215057052
-5.2409,-132.9696,,3.215624284
-5.2821,-133.5382,,3.212660715
-5.3223,-134.1103,,3.211637952
-5.3602,-134.6838,,3.209215435
-5.3978,-135.2596,,3.206024974
-5.4326,-135.8364,,3.205700342
-5.466,-136.4148,,3.202768189
-5.4997,-136.9903,,3.198574163
-5.5326,-137.5686,,3.197493804
-5.5644,-138.1469,,3.198610815
-5.5943,-138.7273,,3.194331268
-5.6233,-139.3105,,3.193519689
-5.6522,-139.8959,,3.193189822
-5.6817,-140.4831,,3.193015289
-5.7123,-141.0732,,3.188437291
-5.7403,-141.6633,,3.185526082
-5.7707,-142.2551,,3.180724681
-5.7992,-142.8474,,3.178396412
-5.8225,-143.4415,,3.18082591
-5.8382,-144.0359,,3.179171338
-5.8539,-144.632,,3.17883798
-5.8644,-145.2314,,3.17523562
-5.882,-145.8296,,3.174422297
-5.9034,-146.43,,3.17443975
-5.9201,-147.031,,3.17409243
-5.938,-147.6347,,3.168613841
-5.9564,-148.239,,3.168481196
-5.972,-148.8452,,3.166782991
-5.9864,-149.4566,,3.165709613
-5.9984,-150.0678,,3.166226231
-6.0088,-150.6803,,3.161206664
-6.0218,-151.2926,,3.160094889
-6.0325,-151.9043,,3.160489333
-6.0399,-152.5148,,3.16155573
-6.0464,-153.1249,,3.157012638
-6.05,-153.7374,,3.153734909
-6.0564,-154.349,,3.15193722
-6.0575,-154.9659,,3.14899285
-6.059,-155.5833,,3.146044989
-6.0562,-156.206,,3.147854895
-6.0565,-156.8291,,3.147573897
-6.0518,-157.4526,,3.145336385
-6.0408,-158.0784,,3.146868784
-6.0401,-158.7022,,3.137025127
-6.0454,-159.3247,,3.141744497
-6.0482,-159.9499,,3.14165374
-6.0494,-160.5744,,3.136744129
-6.043,-161.2,,3.135974439
-6.032,-161.8251,,3.135841794
-6.0276,-162.4538,,3.133194129
-6.0065,-163.0846,,3.133052758
-5.9905,-163.7128,,3.131061337
-5.9767,-164.3448,,3.131715835
-5.9609,-164.9752,,3.133609518
-5.9507,-165.6071,,3.130438254
-5.9436,-166.2411,,3.13272289
-5.945,-166.8736,,3.129197325
-5.9381,-167.5065,,3.123856618
-5.9298,-168.1377,,3.13346291
-5.9179,-168.7681,,3.127865639
-5.9039,-169.3973,,3.128431126
-5.8961,-170.0249,,3.121313673
-5.8902,-170.6585,,3.128293245
-5.8733,-171.2926,,3.122352144
-5.8594,-171.9229,,3.124114926
-5.8525,-172.5533,,3.126720703
-5.8476,-173.1863,,3.12442385
-5.8353,-173.8194,,3.129214779
-5.8247,-174.4548,,3.121980389
-5.8155,-175.0901,,3.123397596
-5.8056,-175.7255,,3.119950571
-5.7955,-176.362,,3.117823015
-5.7821,-176.9957,,3.119154701
-5.7619,-177.6309,,3.115431913
-5.7483,-178.2704,,3.11793297
-5.7227,-178.9108,,3.111564264
-5.7103,-179.5472,,3.11737272
-5.6941,-180.1886,,3.118505438
-5.6819,-180.8266,,3.122619179
-5.6722,-181.4641,,3.120838943
-5.6644,-182.1003,,3.115170114
-5.6476,-182.7346,,3.117767164
-5.6275,-183.3692,,3.121074563
-5.6061,-184.0022,,3.117540271
-5.5798,-184.6374,,3.115456348
-5.5586,-185.2718,,3.118625866
-5.5414,-185.9074,,3.112002341
-5.5169,-186.541,,3.111236142
-5.4957,-187.177,,3.106937396
-5.4737,-187.8109,,3.119650374
-5.4563,-188.444,,3.134548505
-5.4408,-189.0765,,0
-5.4315,-189.7073,,0
-5.4201,-190.3368,,3.113454455
-5.4081,-190.9665,,3.116035797
-5.3932,-191.5952,,3.114018197
-5.3792,-192.2251,,3.115503472
-5.364,-192.8547,,3.112203054
-5.3431,-193.4837,,3.112588772
-5.3248,-194.1123,,3.11340035
-5.3005,-194.7416,,3.110199416
-5.2785,-195.3704,,3.109181889
-5.2542,-195.9959,,3.111084298
-5.2336,-196.6222,,3.108288281
-5.2118,-197.2489,,3.109038772
-5.1828,-197.8733,,3.110026629
-5.159,-198.4982,,3.105939068
-5.1343,-199.119,,3.107469721
-5.1079,-199.7392,,3.10846805
-5.0835,-200.3604,,3.108761265
-5.0584,-200.9805,,3.10746274
-5.034,-201.602,,3.105623163
-5.0061,-202.2247,,3.108750793
-4.9803,-202.8472,,3.105802932
-4.9557,-203.4685,,3.105544623
-4.9305,-204.0852,,3.105761044
-4.9044,-204.7028,,3.103907504
-4.8781,-205.3195,,3.10539627
-4.8499,-205.9382,,3.105518443
-4.8231,-206.5579,,3.105523679
-4.7969,-207.1752,,3.10513098
-4.7703,-207.7924,,3.103698065
-4.7456,-208.4079,,3.105387544
-4.7195,-209.0236,,3.104677195
-4.6946,-209.6361,,3.106310823
-4.6692,-210.2499,,3.106153743
-4.6426,-210.8633,,3.108148654
-4.6177,-211.4775,,3.106755882
-4.5927,-212.0917,,3.107269009
-4.5698,-212.7059,,3.108647819
-4.5466,-213.3202,,3.106939141
-4.5254,-213.9336,,3.108612912
-4.5036,-214.5475,,3.109274392
-4.4805,-215.1598,,3.108663527
-4.4592,-215.7728,,3.109729923
-4.4369,-216.3864,,3.109302317
-4.4148,-216.9999,,3.10974214
-4.3929,-217.6138,,3.109429726
-4.3702,-218.2277,,3.110143566
-4.3501,-218.8416,,3.1102989
-4.3291,-219.4546,,3.111314682
-4.3086,-220.0663,,3.111384495
-4.2862,-220.6779,,3.112192582
-4.266,-221.2882,,3.113241525
-4.2457,-221.8998,,3.111049392
-4.2248,-222.5117,,3.113829701
-4.2044,-223.1241,,3.1125783
-4.1822,-223.7378,,3.113634224
-4.1613,-224.3515,,3.114721564
-4.1421,-224.9635,,3.113255488
-4.1233,-225.5745,,3.114053103
-4.1033,-226.1861,,3.114660478
-4.0844,-226.7963,,3.114925768
-4.0638,-227.407,,3.115491255
-4.0443,-228.0193,,3.115817631
-4.0272,-228.6292,,3.116433732
-4.0112,-229.2392,,3.116957331
-3.9945,-229.8504,,3.117599612
-3.9772,-230.4614,,3.118735822
-3.9584,-231.0739,,3.119906938
-3.9404,-231.6863,,3.119636412
-3.9223,-232.2994,,3.121100743
-3.907,-232.9131,,3.120475915
-3.8912,-233.5282,,3.120231569
-3.8757,-234.1434,,3.122095581
-3.8604,-234.7559,,3.12042181
-3.8438,-235.3674,,3.123081692
-3.8278,-235.9793,,3.123235281
-3.8113,-236.591,,3.123828692
-3.7988,-237.2028,,3.12530175
-3.7857,-237.8146,,3.124420359
-3.7741,-238.4261,,3.126832404
-3.7619,-239.0394,,3.126769572
-3.7488,-239.6513,,3.12866849
-3.7376,-240.2626,,3.126357675
-3.7283,-240.8732,,3.129183363
-3.7218,-241.4833,,3.127743466
-3.7135,-242.0941,,3.130272448
-3.7066,-242.7052,,3.130450472
-3.6952,-243.3153,,3.131947964
-3.687,-243.9231,,3.132576283
-3.677,-244.5307,,3.131902586
-3.6705,-245.1375,,3.134270997
-3.6628,-245.7451,,3.133588574
-3.6578,-246.3525,,3.134897571
-3.6504,-246.9605,,3.135653298
-3.6438,-247.5682,,3.136630683
-3.6388,-248.174,,3.13587321
-3.6334,-248.7799,,3.137663917
-3.6283,-249.3841,,3.137178716
-3.6239,-249.9886,,3.13778609
-3.6196,-250.5921,,3.139007821
-3.6161,-251.1935,,3.139250422
-3.614,-251.7936,,3.140247005
-3.609,-252.393,,3.141873652
-3.6046,-252.9931,,3.141885869
-3.6009,-253.5916,,3.141461754
-3.5992,-254.189,,3.142292531
-3.5993,-254.788,,3.142826601
-3.5984,-255.3865,,3.144552732
-3.5978,-255.9837,,3.144495136
-3.5973,-256.5788,,3.144896562
-3.5955,-257.1755,,3.145729084
-3.5979,-257.7699,,3.145493464
-3.5966,-258.3628,,3.146540662
-3.599,-258.9541,,3.146832132
-3.5996,-259.5442,,3.146444669
-3.6002,-260.1336,,3.149472815
-3.6028,-260.7212,,3.147633238
-3.6025,-261.3085,,3.149453617
-3.6066,-261.8962,,3.148910819
-3.6077,-262.4837,,3.148427363
-3.6104,-263.0706,,3.150710254
-3.6107,-263.6565,,3.14978872
-3.6128,-264.2402,,3.151286212
-3.6136,-264.8241,,3.150322791
-3.6172,-265.4071,,3.151364752
-3.621,-265.9897,,3.151949437
-3.6229,-266.5713,,3.151965145
-3.6252,-267.1518,,3.153506271
-3.6267,-267.7327,,3.15294253
-3.6311,-268.3123,,3.153939113
-3.6367,-268.8904,,3.153480091
-3.6426,-269.4674,,3.154968857
-3.6484,-270.0429,,3.154946168
-3.6532,-270.618,,3.155509909
-3.6602,-271.1921,,3.155761236
-3.6654,-271.7663,,3.156112048
-3.6723,-272.3394,,3.155878174
-3.6806,-272.9108,,3.156501256
-3.6871,-273.4818,,3.15890632
-3.695,-274.0489,,3.157555435
-3.7026,-274.6152,,3.159381049
-3.712,-275.1786,,3.159112269
-3.7211,-275.7397,,3.159246659
-3.7318,-276.299,,3.159726625
-3.7411,-276.8584,,3.159744078
-3.7499,-277.4177,,3.16237778
-3.7581,-277.9772,,3.160780803
-3.7675,-278.5329,,3.162349854
-3.7785,-279.0851,,3.160759859
-3.7872,-279.636,,3.162932794
-3.7968,-280.1853,,3.163007844
-3.8066,-280.7337,,3.160182155
-3.8158,-281.2808,,3.162850764
-3.8249,-281.8268,,3.164210375
-3.8327,-282.3731,,3.16264307
-3.8407,-282.9188,,3.164281934
-3.8491,-283.4664,,3.164337784
-3.8591,-284.0136,,3.164946904
-3.8699,-284.5606,,3.165789898
-3.8797,-285.1054,,3.165376255
-3.8915,-285.649,,3.166535154
-3.9016,-286.1907,,3.165658999
-3.9126,-286.7297,,3.166770773
-3.925,-287.2651,,3.164679869
-3.9382,-287.7978,,3.165835277
-3.9524,-288.3283,,3.165864947
-3.9668,-288.8573,,3.165391963
-3.9788,-289.3859,,3.165074313
-3.9899,-289.9139,,3.165856221
-4.0001,-290.4416,,3.163986973
-4.0109,-290.9674,,3.162913596
-4.0207,-291.4894,,3.161770405
-4.03,-292.0087,,3.161838473
-4.04,-292.5273,,3.162049658
-4.0485,-293.0439,,3.159595725
-4.0585,-293.558,,3.160621978
-4.066,-294.0702,,3.158661974
-4.073,-294.579,,3.158304181
-4.0791,-295.0838,,3.158864432
-4.083,-295.5844,,3.156382574
-4.0876,-296.079,,3.156614702
-4.0898,-296.5702,,3.155736802
-4.0948,-297.0576,,3.154064776
-4.1014,-297.5403,,3.153961802
-4.109,-298.0207,,3.154150298
-4.1154,-298.4973,,3.15291635
-4.1184,-298.9699,,3.151972127
-4.1211,-299.4403,,3.15241544
-4.1207,-299.9054,,3.150040047
-4.1246,-300.3648,,3.149671783
-4.1256,-300.8201,,3.148764211
-4.1293,-301.2709,,3.148210942
-4.1331,-301.7175,,3.146355657
-4.1353,-302.1602,,3.147285918
-4.1399,-302.6009,,3.146786753
-4.1424,-303.0375,,3.145662761
-4.1467,-303.4723,,3.146121783
-4.1481,-303.9029,,3.145772717
-4.151,-304.3283,,3.146334713
-4.1513,-304.749,,3.144556223
-4.1515,-305.1625,,3.143980264
-4.1528,-305.5662,,3.144128617
-4.1542,-305.9605,,3.140849143
-4.1575,-306.3491,,3.141002732
-4.158,-306.7309,,3.137986803
-4.1589,-307.1113,,3.14054022
-4.1573,-307.4907,,3.136424734
-4.1555,-307.869,,3.137204896
-4.1531,-308.2463,,3.136028544
-4.1483,-308.6223,,3.135579994
-4.1443,-308.9957,,3.134740491
-4.1391,-309.3661,,3.13335819
-4.1365,-309.7326,,3.132649587
-4.1307,-310.0941,,3.131282994
-4.1258,-310.4522,,3.12887793
-4.1199,-310.807,,3.125608928
-4.1157,-311.1588,,3.121610379
-4.1088,-311.5065,,3.117063796
-4.1042,-311.8524,,3.110232578
-4.0957,-312.197,,3.104455538
-4.0846,-312.5402,,3.097859939
-4.0697,-312.8843,,3.090147329
-4.0488,-313.2297,,3.083172993
-4.0264,-313.5735,,3.074606917
-3.9991,-313.9147,,3.067440595
-3.9713,-314.2511,,3.057197258
-3.94,-314.5864,,3.046170267
-3.9094,-314.9197,,3.036750725
-3.8751,-315.2509,,3.026198465
-3.8377,-315.5826,,3.015768377
-3.7967,-315.9133,,3.005189937
-3.7532,-316.2434,,2.99532359
-3.7063,-316.5737,,2.983458842
-3.6577,-316.9034,,2.972995593
-3.6066,-317.2331,,2.962305452
-3.5478,-317.56,,2.952617129
-3.4828,-317.8821,,2.94345066
