left_x,left_y,right_x,right_y,mid_x,mid_y
6.974761093383295,-243.57890100713635,3.3236101460693535,-244.06865042751903,5.149185619726325,-243.8237757173277
7.003866777918415,-244.5785122817828,3.350560329363053,-245.06834483585405,5.177213553640734,-244.82342855881842
7.032972462453536,-245.57812355642923,3.3775105126567526,-246.06803924418904,5.205241487555144,-245.82308140030915
7.0620781469886555,-246.57773483107567,3.404460695950454,-247.0677336525241,5.233269421469554,-246.82273424179988
7.091183831523776,-247.5773461057221,3.432359787543691,-248.0673994788695,5.261771809533734,-247.82237279229582
7.120289516058897,-248.57695738036855,3.4656273004918865,-249.06690360343234,5.292958408275392,-248.82193049190045
7.154606590688431,-249.5763966124528,3.4988948134400824,-250.06640772799514,5.326750702064256,-249.82140217022396
7.19149235480482,-250.57575104491312,3.532162326388278,-251.06591185255797,5.361827340596549,-250.82083144873553
7.22837811892121,-251.57510547737346,3.5654298393364736,-252.06541597712078,5.396903979128842,-251.8202607272471
7.265263883037599,-252.57445990983376,3.5986973522846712,-253.06492010168367,5.431980617661135,-252.81969000575873
7.302149647153988,-253.5738143422941,3.631964865232867,-254.0644242262465,5.467057256193428,-253.8191192842703
7.339035411270377,-254.5731687747544,3.664816482932851,-255.06394132739092,5.501925947101614,-254.81855505107268
7.375921175386766,-255.57252320721472,3.693925199558693,-256.06357521289715,5.53492318747273,-255.81804921005593
7.411858147574643,-256.5719089619952,3.7230339161845345,-257.0632090984033,5.567446031879589,-256.8175590301993
7.4409639269333905,-257.5715202338806,3.752142632810376,-258.06284298390955,5.596553279871883,-257.8171816088951
7.470069706292138,-258.57113150576606,3.7812513494362197,-259.06247686941583,5.625660527864179,-258.81680418759095
7.499175485650886,-259.57074277765156,3.8103600660620613,-260.06211075492206,5.654767775856474,-259.8164267662868
7.528281265009634,-260.570354049537,3.839468782687903,-261.06174464042823,5.683875023848769,-260.8160493449826
7.557387044368381,-261.56996532142244,3.8685774993137443,-262.06137852593446,5.712982271841063,-261.81567192367845
7.586492823727128,-262.56957659330783,3.8976862159395864,-263.0610124114407,5.742089519833357,-262.8152945023743
7.615598603085876,-263.56918786519327,3.9267949325654277,-264.0606462969469,5.771196767825652,-263.8149170810701
7.6447043824446235,-264.56879913707877,3.9559036491912694,-265.0602801824531,5.800304015817947,-264.81453965976596
7.673810161803371,-265.5684104089642,3.985012365817113,-266.05991406795937,5.8294112638102416,-265.8141622384618
7.702915941162117,-266.5680216808496,4.014121082442955,-267.0595479534656,5.8585185118025365,-266.8137848171576
7.732021720520867,-267.5676329527351,4.043229799068796,-268.0591818389718,5.887625759794831,-267.81340739585346
7.775201771332488,-268.56672962924455,4.0723385156946375,-269.058815724478,5.923770143513563,-268.8127726768613
7.8191733785011515,-269.5657973642032,4.10144723232048,-270.0584496099842,5.9603103054108155,-269.8121234870937
7.863144985669817,-270.5648650991619,4.130555948946323,-271.0580834954905,5.99685046730807,-270.8114742973262
7.907116592838483,-271.56393283412064,4.151982480048329,-272.0578981900486,6.029549536443406,-271.81091551208465
7.951088200007148,-272.56300056907935,4.169935004629877,-273.0577946493368,6.060511602318512,-272.81039760920805
7.995059807175812,-273.562068304038,4.187887529211424,-274.05769110862497,6.091473668193618,-273.80987970633146
8.03903141434448,-274.5611360389968,4.205840053792973,-275.0575875679132,6.122435734068727,-274.809361803455
8.082301558387517,-275.56022942146956,4.22379257837452,-276.0574840272013,6.153047068381019,-275.80885672433544
8.111407417585704,-276.5598406910303,4.2417451029560675,-277.0573804864895,6.1765762602708865,-276.80861058875985
8.14051327678389,-277.55945196059105,4.259697627537615,-278.05727694577763,6.200105452160752,-277.80836445318437
8.169619135982078,-278.5590632301518,4.2776502127798475,-279.0571734039767,6.223634674380962,-278.80811831706427
8.198724995180262,-279.55867449971254,4.295602807055494,-280.0570698620136,6.247163901117878,-279.80787218086306
8.22783085437845,-280.55828576927325,4.313555401331141,-281.05696632005044,6.270693127854795,-280.80762604466184
8.259116875025741,-281.55782921095613,4.333620384395024,-282.0568105943214,6.296368629710383,-281.80731990263877
8.29220577546777,-282.55731656252186,4.36506179235216,-283.0563738290902,6.3286337839099644,-282.80684519580603
8.3252946759098,-283.5568039140877,4.396503200309296,-284.0559370638591,6.360898938109548,-283.8063704889734
8.358383576351832,-284.55629126565356,4.427944608266431,-285.0555002986279,6.3931640923091315,-284.80589578214074
8.391472476793862,-285.5557786172194,4.459386016223566,-286.0550635333968,6.425429246508713,-285.8054210753081
8.424561377235891,-286.55526596878514,4.490827424180701,-287.0546267681656,6.457694400708296,-286.8049463684754
8.45765027767792,-287.554753320351,4.5222688321378355,-288.05419000293443,6.489959554907879,-287.8044716616427
8.488228171096457,-288.55430578565415,4.55371024009497,-289.05375323770323,6.520969205595714,-288.80402951167866
8.506984969224328,-289.5541647876122,4.585151648052107,-290.05331647247215,6.546068308638217,-289.80374063004217
8.5257417673522,-290.55402378957024,4.616593056009242,-291.05287970724095,6.571167411680721,-290.80345174840556
8.544498565480072,-291.5538827915283,4.648034463966376,-292.0524429420098,6.596266514723224,-291.80316286676907
8.563255363607944,-292.5537417934863,4.679475871923511,-293.0520061767786,6.621365617765727,-292.80287398513246
8.582012161735813,-293.55360079544425,4.710917279880646,-294.05156941154746,6.646464720808229,-293.80258510349586
8.591612022365256,-294.55354763273675,4.72134333392607,-295.05141106375976,6.656477678145663,-294.80247934824826
8.592038640475511,-295.553582461765,4.71639331483147,-296.0514564226045,6.654215977653491,-295.80251944218475
8.592465258585767,-296.5536172907932,4.711443295736871,-297.0515017814492,6.651954277161319,-296.8025595361212
8.592891876696022,-297.55365211982144,4.706493276642272,-298.0515471402939,6.649692576669147,-297.80259963005767
8.593318494806278,-298.5536869488497,4.701543257547672,-299.0515924991386,6.6474308761769745,-298.80263972399416
8.592803047424574,-299.5537210056978,4.696593238453073,-300.0516378579833,6.644698142938823,-299.80267943184055
8.59073703971719,-300.5537537916027,4.691643219358474,-301.051683216828,6.641190129537832,-300.80271850421536
8.588671032009806,-301.5537865775076,4.686693200263875,-302.0517285756727,6.6376821161368404,-301.8027575765901
8.586605024302422,-302.55381936341246,4.681743181169275,-303.0517739345174,6.634174102735848,-302.80279664896494
8.584539016595038,-303.5538521493174,4.676793162074676,-304.05181929336214,6.6306660893348575,-303.80283572133976
8.561504660057595,-304.5535112935726,4.671843142980077,-305.05186465220686,6.616673901518836,-304.80268797288977
8.527940867240796,-305.55298281046754,4.666893123885478,-306.0519100110515,6.597416995563137,-305.80244641075956
8.494377074424,-306.55245432736245,4.661943104790878,-307.0519553698963,6.578160089607438,-306.80220484862934
8.460813281607201,-307.5519258442574,4.656993085696279,-308.052000728741,6.55890318365174,-307.80196328649924
8.427249488790403,-308.55139736115234,4.648878699332261,-309.05201900757623,6.538064094061332,-308.8017081843643
8.334278695368136,-309.54705716011193,4.636712878633931,-310.0520026150632,6.4854957870010335,-309.7995298875876
8.239835391210212,-310.54262247869843,4.624547057935601,-311.05198622255017,6.4321912245729065,-310.7973043506243
8.145392087052288,-311.538187797285,4.612381237237271,-312.05196983003714,6.3788866621447795,-311.79507881366106
8.159729848470134,-312.53731542768685,4.600215416538941,-313.05195343752405,6.379972632504537,-312.79463443260545
8.188836036631933,-313.53692668766905,4.588049595840611,-314.051937045011,6.388442816236273,-313.79443186634
8.217942224793733,-314.53653794765125,4.57588377514228,-315.051920652498,6.3969129999680066,-314.7942293000746
8.24704841295553,-315.53614920763346,4.56371795444395,-316.05190425998495,6.40538318369974,-315.79402673380923
8.415040932579139,-316.5192496181214,4.551552133745621,-317.05188786747186,6.483296533162379,-316.7855687427966
8.621102106948285,-317.49782441530874,4.539386313047291,-318.0518714749588,6.5802442099977885,-317.77484794513373
8.873106678232315,-318.4655436856536,4.5272204923489605,-319.05185508244574,6.700163585290637,-318.7586993840497
9.138774315017235,-319.42914527374126,4.507464286554474,-320.0516585961221,6.823119300785855,-319.7404019349317
9.477879212497967,-320.3699309612265,4.453312216581601,-321.05009006182144,6.965595714539784,-320.71001051152393
9.89267967870547,-321.2776915648167,4.381459305204906,-322.0474840880586,7.137069491955188,-321.66258782643763
10.368472765627251,-322.1559174209183,4.313791809938713,-323.045156587856,7.341132287782981,-322.60053700438715
10.948738919590873,-322.9703872066297,4.516244262793922,-323.99623464161044,7.732491591192398,-323.4833109241201
11.601213151230322,-323.7268527991936,5.416903465576328,-324.4162105174408,8.509058308403326,-324.0715316583172
12.351318807274895,-324.3875532051787,6.325086702073099,-324.83486901798756,9.338202754673997,-324.6112111115831
13.056121429046307,-325.097005885501,7.198439430530415,-325.3041352813564,10.12728042978836,-325.2005705834287
13.784090891245993,-325.7826362339014,7.910378595464256,-326.00645846043375,10.847234743355125,-325.8945473471676
14.394025916141148,-326.5738736596955,8.551712317261249,-326.76770216740107,11.472869116701197,-326.6707879135483
15.017133778387704,-327.35591690913475,9.11528098744592,-327.5938411244913,12.066207382916811,-327.474879016813
15.553200660627523,-328.1943096703205,9.674656296694392,-328.42265133336826,12.613928478660958,-328.3084805018444
15.938981345812754,-329.1145768323201,10.185155692765544,-329.2825964415274,13.062068519289149,-329.1985866369238
16.191759334379352,-330.0741936274609,10.38739116022761,-330.2489777659336,13.289575247303482,-330.1615856966972
16.210070585915275,-331.0740608883209,10.50823291480432,-331.2410007740215,13.359151750359798,-331.1575308311712
16.228381837451202,-332.07392814918086,10.453880088846553,-332.23958026146664,13.341130963148878,-332.15675420532375
16.199915786757064,-333.07242666301306,10.324471261770896,-333.22371244782215,13.26219352426398,-333.1480695554176
16.123171844234463,-334.0695125211811,10.004247869438386,-334.1711153195926,13.063709856836425,-334.1203139203868
16.046427901711866,-335.0665983793491,9.625590138635,-335.089993457254,12.836009020173432,-335.0782959183016
15.77954595450237,-336.0301977515744,9.07561210170032,-335.92524155292705,12.427579028101345,-335.9777196522507
15.47626214126949,-336.9815299358055,8.437057596121655,-336.6778121267271,11.956659868695573,-336.8296710312663
15.094414767634898,-337.90579311505746,7.643595253594747,-337.2865159995723,11.369005010614822,-337.5961545573149
14.712567394000308,-338.8300562943094,6.852462368557152,-337.8982544899814,10.782514881278729,-338.3641553921454
14.310199985266607,-339.7454233355347,6.061329483519511,-338.50999298039045,10.185764734393059,-339.1277081579626
13.905085184691286,-340.65962379945864,5.579926771779376,-339.3362129877677,9.74250597823533,-339.9979183936132
13.518745037566044,-341.58201803837807,5.285597483534076,-340.2919773376557,9.402171260550059,-340.93699768801685
13.124894824424974,-342.5011529691608,5.109915867137232,-341.27338704877724,9.117405345781103,-341.88727000896904
12.715040507493418,-343.4133422478552,4.983240850440845,-342.2653893988656,8.849140678967132,-342.83936582336037
12.240506619180897,-344.289548134251,4.856565833744457,-343.2573917489539,8.548536226462677,-343.77346994160246
11.681547512219863,-345.1187854694077,4.769277092067901,-344.2536069415921,8.225412302143882,-344.6861962054999
11.094971411062827,-345.9277107113302,4.683273289288214,-345.24995957411903,7.889122350175521,-345.58883514272463
10.469898813606513,-346.70832206737225,4.597269486508521,-346.24631220664594,7.533584150057517,-346.4773171370091
9.895601302992288,-347.5238242163501,4.511141736701318,-347.24265311331766,7.203371519846803,-347.38323866483387
9.394967465402825,-348.3894527282442,4.4087745730609145,-348.2374577103336,6.901871019231869,-348.3134552192889
8.917730277003452,-349.2682669903503,4.306407409420512,-349.2322623073496,6.612068843211982,-349.2502646488499
8.601730463114578,-350.2144335071305,4.205858716080155,-350.22724881926007,6.403794589597366,-350.22084116319525
8.312462747159191,-351.1703272935608,4.109134239961916,-351.2226178956109,6.210798493560554,-351.1964725945858
8.152855310462764,-352.156904522603,4.012409763843678,-352.2179869719617,6.082632537153221,-352.18744574728237
8.080260767199375,-353.15430107040174,3.917529873445321,-353.2135003407542,5.998895320322348,-353.18390070557797
8.02500141495783,-354.15258722750724,3.858299723201464,-354.21180240513047,5.941650569079647,-354.1821948163189
7.995114466468012,-355.15217544851754,3.799069572957607,-355.21010446950675,5.89709201971281,-355.18113995901217
7.903436799137355,-356.145242140285,3.7420156236337374,-356.2084913745332,5.822726211385546,-356.17686675740913
7.723992187244714,-357.12904571444767,3.7233451788906837,-357.2083746861897,5.723668683067698,-357.1687102003187
7.544547575352073,-358.11284928861033,3.704674734147632,-358.2082579978461,5.624611154749853,-358.16055364322824
7.327090383413349,-359.0888406230949,3.675552351309826,-359.20785404014555,5.501321367361587,-359.14834733162024
7.118831101875465,-360.06608653889083,3.639272926050954,-360.20725337261416,5.379052013963209,-360.1366699557525
7.02148481931232,-361.06137219765594,3.602993500792083,-361.2066527050828,5.312239160052202,-361.13401245136936
6.922622034143817,-362.0564608611811,3.588360148035606,-362.2065761761495,5.255491091089712,-362.1315185186653
6.762451185009641,-363.043585544471,3.5762264500561107,-363.20656017392605,5.169338817532876,-363.12507285919855
6.730655630719747,-364.03811848434697,3.5482441953853243,-364.206186348975,5.139449913052536,-364.122152416661
6.776211770644183,-365.03711522077185,3.515234013040375,-365.2056990053718,5.145722891842279,-365.1214071130718
6.782689920096265,-366.03698284621714,3.482223830695424,-366.2052116617687,5.132456875395844,-366.12109725399296
6.781684031073684,-367.03701726035484,3.440279544585475,-367.2043397934293,5.11098178782958,-367.1206785268921
6.780678142051104,-368.0370516744926,3.3872884873991276,-368.20299247093743,5.083983314725116,-368.120022072715
6.831451015484115,-369.03566810880903,3.3782189080716347,-369.20250427471547,5.1048349617778745,-369.1190861917622
6.8871869465844044,-370.03414862802657,3.392116072339976,-370.20246531958725,5.13965150946219,-370.1183069738069
6.942922877684694,-371.0326291472441,3.382705783665572,-371.2023759794736,5.162814330675133,-371.1175025633588
6.974634917079555,-372.0319728868288,3.3644854294043323,-372.2022675941631,5.169560173241944,-372.117120240496
6.9907044950075985,-373.03187868736086,3.346265075143093,-373.20215920885266,5.1684847850753455,-373.11701894810676
7.006774072935642,-374.031784487893,3.3505215492632843,-374.2020538229081,5.178647811099463,-374.1169191554005
7.0228436508636864,-375.0316902884251,3.368475046653567,-375.20195026472965,5.1956593487586265,-375.1168202765774
7.047372905494004,-376.0311015547193,3.3864285440438495,-376.2018467065511,5.2169007247689265,-376.1164741306352
7.147919265558329,-377.0260690269265,3.4794503270297596,-377.19753528950685,5.313684796294044,-377.1118021582167
7.248465625622648,-378.02103649913363,3.573354081273866,-378.19317443466673,5.410909853448257,-378.1071054669002
7.349011985686973,-379.0160039713408,3.6672578355179724,-379.1888135798266,5.508134910602473,-379.10240877558374
7.425363081756774,-380.01305297986795,3.7611615897620787,-380.1844527249865,5.593262335759427,-380.0987528524272
7.496231937240912,-381.01057362957647,3.880391228090221,-381.1773465421997,5.688311582665566,-381.09396008588806
7.567100792725047,-382.00809427928493,4.002016463154898,-382.16998067652685,5.7845586279399726,-382.0890374779059
7.637969648209186,-383.00561492899345,4.123641698219568,-383.162614810854,5.880805673214377,-383.0841148699237
7.7088385036933245,-384.003135578702,4.2452669332842365,-384.1552489451811,5.97705271848878,-384.07919226194156
7.822078522182109,-384.9966329093036,4.366892168348906,-385.1478830795082,6.0944853452655074,-385.0722579944059
7.940220948026125,-385.98966473582686,4.488517403413576,-386.14051721383527,6.214369175719851,-386.06509097483104
8.058363373870147,-386.9826965623502,4.610142638478246,-387.1331513481624,6.334253006174197,-387.05792395525634
8.17650579971417,-387.9757283888735,4.754658386838356,-388.12240185636495,6.465582093276263,-388.04906512261925
8.311374072514148,-388.9662651541618,4.925417626240245,-389.10777310853075,6.618395849377197,-389.03701913134626
8.488194911771663,-389.9505436879503,5.098511245912117,-390.0927248273222,6.793353078841889,-390.02163425763626
8.665015751029177,-390.9348222217388,5.2815364481034885,-391.0758916482629,6.973276099566332,-391.0053569350008
8.84183659028668,-391.9191007555272,5.464561650294861,-392.0590584692036,7.153199120290771,-391.9890796123654
9.026840187509618,-392.9018707719248,5.653204589904025,-393.04114784082395,7.340022388706822,-392.9715093063744
9.212624456977212,-393.88449686891744,5.846917578486432,-394.02226480657805,7.529771017731822,-393.9533808377478
9.398408726444805,-394.86712296591,6.041572214473189,-395.00318203181774,7.719990470458997,-394.9351524988639
9.591491431749398,-395.84833862882033,6.26284466255333,-395.9784531357455,7.927168047151364,-395.9133958822829
9.785199291125243,-396.8294334797336,6.484117110633471,-396.95372423967325,8.134658200879358,-396.89157885970343
9.978907150501088,-397.8105283306469,6.704811034988106,-397.9291259819734,8.341859092744597,-397.8698271563102
10.16868871049211,-398.7923832913482,6.924098259591886,-398.90484537583694,8.546393485041998,-398.84861433359254
10.35512251905383,-399.7748863581615,7.143385484195665,-399.88056476970047,8.749254001624749,-399.827725563931
10.541556327615563,-400.7573894249749,7.362672708799444,-400.856284163564,8.952114518207503,-400.80683679426943
10.74425814750927,-401.7366554692378,7.55637357969612,-401.83716825571474,9.150315863602696,-401.78691186247625
10.94813238350635,-402.7156882251603,7.7327401487188565,-402.82155133956326,9.340436266112603,-402.7686197823618
11.152006619503416,-403.6947209810828,7.909106717741594,-403.8059344234117,9.530556668622506,-403.75032770224726
11.355880855500471,-404.6737537370052,8.08547328676433,-404.79031750726017,9.7206770711324,-404.7320356221327
11.554356682999511,-405.6538897946256,8.260613562782456,-405.77491669797894,9.907485122890984,-405.71440324630225
11.75096623788652,-406.6344072723891,8.431372401960687,-406.7602880195011,10.091169319923603,-406.6973476459451
11.947575792773527,-407.61492475015257,8.602131241138917,-407.74565934102327,10.274853516956222,-407.6802920455879
12.144185347660525,-408.595442227916,8.772890080317147,-408.73103066254544,10.458537713988836,-408.6632364452307
12.340794902547533,-409.5759597056795,8.943648919495388,-409.7164019840677,10.64222191102146,-409.6461808448736
12.503752280642248,-410.5625208852897,9.114407758673616,-410.7017733055899,10.809080019657932,-410.6321470954398
12.660613291176595,-411.5501769310094,9.286232349399203,-411.6869120502151,10.9734228202879,-411.61854449061224
12.817474301710936,-412.537832976729,9.541519336682324,-412.6538369576199,11.179496819196629,-412.5958349671745
12.974335312245284,-413.5254890224487,9.796806323965445,-413.6207618650247,11.385570818105364,-413.57312544373667
13.15761872367922,-414.50844011938494,10.052093311248566,-414.5876867724295,11.604856017463893,-414.54806344590725
13.351326616417456,-415.4895349637111,10.254760530041118,-415.5661892698711,11.803043573229287,-415.5278621167911
13.550906048947425,-416.469389165014,10.428894745654105,-416.550969700926,11.989900397300765,-416.51017943296995
13.770642300053803,-417.4449842763293,10.603028961267094,-417.5357501319809,12.186835630660449,-417.49036720415506
13.990378551160168,-418.4205793876446,10.777163176880102,-418.5205305630359,12.383770864020136,-418.47055497534024
14.210114802266533,-419.39617449895985,10.95129739249309,-419.50531099409085,12.580706097379812,-419.45074274652535
14.413399763618067,-420.37485566470633,11.100265190752104,-420.49412884643124,12.756832477185085,-420.4344922555688
14.562179089905225,-421.3637614000229,11.242915814291695,-421.48396015632176,12.90254745209846,-421.4238607781723
14.71095841619239,-422.35266713533946,11.385566437831287,-422.47379146621233,13.048262427011839,-422.4132293007759
14.859737742479556,-423.3415728706561,11.50481231209815,-423.4663621156111,13.182275027288853,-423.40396749313356
14.983331992095737,-424.33323015311265,11.594589733717585,-424.4623818127071,13.288960862906661,-424.39780598290986
15.051595709435725,-425.33093246651447,11.684367155337021,-425.45840150980314,13.367981432386372,-425.3946669881588
15.119859426775719,-426.32863477991634,11.77414457695646,-426.4544212068991,13.447002001866089,-426.39152799340775
15.188123144115712,-427.3263370933182,11.845198482619118,-427.4518203600094,13.516660813367416,-427.3890787266638
15.219693041004579,-428.32535511082585,11.902361697564224,-428.45024291048236,13.561027369284401,-428.38779901065413
15.223060557151527,-429.3253843609518,11.959524912509332,-429.44866546095534,13.591292734830429,-429.3870249109535
15.226428073298477,-430.32541361107775,12.016688127454445,-430.44708801142843,13.621558100376461,-430.3862508112531
15.220720190499065,-431.3251823372206,12.031529758002387,-431.4456291558047,13.626124974250725,-431.3854057465127
15.159990585575606,-432.32337157597163,11.97996297314753,-432.4443563904066,13.569976779361568,-432.38386398318914
15.099260980652149,-433.32156081472266,11.92839618829267,-433.4430836250085,13.51382858447241,-433.3823222198656
15.038531375728693,-434.3197500534737,11.876829403437812,-434.4418108596104,13.457680389583253,-434.3807804565421
14.977801770805234,-435.3179392922247,11.824734707150995,-435.440502228448,13.401268238978115,-435.37922076033635
14.869752297897296,-436.3112233726343,11.740746121735588,-436.43702675898186,13.305249209816441,-436.3741250658081
14.724446911889071,-437.30064552018786,11.656757536320182,-437.4335512895157,13.190602224104627,-437.3670984048518
14.579141525880853,-438.2900676677414,11.572768950904772,-438.4300758200497,13.075955238392812,-438.36007174389556
14.433836139872627,-439.279489815295,11.488780365489365,-439.42660035058356,12.961308252680997,-439.3530450829393
14.34318664230843,-440.2751313745054,11.38943012429093,-440.4214727299235,12.86630838329968,-440.3483020522144
14.262478610799226,-441.27190419462164,11.259595919306081,-441.41306654880896,12.761037265052654,-441.34248537171527
14.175413809541977,-442.26804033617054,11.127200745774651,-442.40429517310906,12.651307277658315,-442.3361677546398
14.056833089067625,-443.26101992005147,10.974693089554409,-443.3926557536818,12.515763089311017,-443.3268378368666
13.938252368593274,-444.2539995039324,10.822185433334168,-444.3810163342545,12.38021890096372,-444.3175079190935
13.819671648118922,-445.2469790878133,10.669677777113918,-445.36937691482734,12.244674712616419,-445.30817800132036
13.700682995482142,-446.23990973429187,10.53273401208004,-446.3599953551932,12.11670850378109,-446.2999525447425
13.581034366744202,-447.2327612070277,10.398101759526035,-447.3509491275802,11.989568063135119,-447.29185516730394
13.461385738006268,-448.22561267976346,10.26346950697203,-448.34190289996724,11.862427622489149,-448.2837577898654
13.3447885010141,-449.2188099644122,10.132049252437755,-449.33328772977126,11.738418876725927,-449.2760488470917
13.239218106504653,-450.21325691275865,10.000646848386687,-450.32467495515067,11.61993247744567,-450.26896593395463
13.132660725678635,-451.20758361043625,9.867868405709748,-451.3158636885191,11.500264565694192,-451.26172364947763
12.996367878198948,-452.1982874516513,9.713730910069465,-452.3039714027252,11.355049394134205,-452.2511294271883
12.860075030719253,-453.18899129286643,9.559593414429182,-453.2920791169313,11.209834222574218,-453.24053520489883
12.723782183239557,-454.17969513408156,9.405455918788899,-454.28018683113737,11.064619051014228,-454.2299409826095
12.587489335759862,-455.1703989752967,9.289339157195217,-455.2733466600889,10.938414246477539,-455.22187281769277
12.469098726591954,-456.1631610687952,9.18008877464248,-456.2674188789684,10.824593750617217,-456.2152899738818
12.377001398237796,-457.15894614770656,9.065781645893786,-457.2609172692985,10.72139152206579,-457.2099317085025
12.28490406988364,-458.15473122661797,8.949512113126934,-458.25419297029293,10.617208091505287,-458.20446209845545
12.192806741529486,-459.1505163055293,8.833198046583764,-459.24746344694586,10.513002394056624,-459.1989898762376
12.08084911247829,-460.1437434723444,8.716428358578263,-460.24068047378285,10.398638735528277,-460.19221197306365
11.917621616582174,-461.13036732460824,8.599658670572763,-461.2338975006199,10.25864014357747,-461.18213241261407
11.75439412068605,-462.11699117687215,8.482888982567262,-462.2271145274569,10.118641551626656,-462.1720528521645
11.591166624789924,-463.103615029136,8.366119294561761,-463.2203315542939,9.978642959675842,-463.16197329171496
11.48319725561485,-464.0976515595322,8.249349606556262,-464.2135485811309,9.866273431085556,-464.15560007033156
11.380629117895827,-465.0924126456213,8.13257991855076,-465.2067656079679,9.756604518223295,-465.1495891267946
11.278060980176798,-466.08717373171055,8.015810230545254,-466.199982634805,9.646935605361026,-466.1435781832578
11.163641729824423,-467.08062159340193,7.899040542539746,-467.19319966164204,9.531341136182085,-467.13691062752196
11.045936346803856,-468.07370531800956,7.782237825933449,-468.18641275733705,9.414087086368653,-468.1300590376733
10.928230963783294,-469.06678904261713,7.6626178224554575,-469.17929053289845,9.295424393119376,-469.12303978775776
10.810628453788514,-470.0598849293914,7.542997818977465,-470.17216830845985,9.17681313638299,-470.1160266189256
10.693510911631607,-471.05303815150353,7.423377815499474,-471.16504608402124,9.05844436356554,-471.1090421177624
10.576393369474701,-472.0461913736156,7.303757812021482,-472.1579238595827,8.94007559074809,-472.10205761659915
10.4592758273178,-473.03934459572764,7.18413780854349,-473.1508016351441,8.821706817930645,-473.09507311543587
10.342158285160886,-474.03249781783984,7.064517805065491,-474.14367941070554,8.703338045113188,-474.0880886142727
10.22504074300398,-475.0256510399519,6.9448978015875,-475.13655718626694,8.58496927229574,-475.0811041131094
10.107923200847074,-476.01880426206407,6.825277798109507,-476.1294349618284,8.46660049947829,-476.07411961194623
9.990805658690167,-477.01195748417615,6.705313825231959,-477.1222707354419,8.348059741961062,-477.06711410980904
9.869097592961591,-478.00455779900557,6.58250171251899,-478.1147587239872,8.22579965274029,-478.0596582614964
9.747045320925155,-478.9971166557809,6.459689599806022,-479.1072467125326,8.103367460365588,-479.0521816841568
9.624993048888719,-479.98967551255635,6.336877487093046,-480.09973470107803,7.9809352679908825,-480.0447051068172
9.502940776852283,-480.98223436933176,6.214065374380071,-481.09222268962344,7.858503075616177,-481.0372285294776
9.380888504815854,-481.97479322610707,6.091253261667102,-482.08471067816885,7.736070883241478,-482.029751952138
9.258836232779416,-482.9673520828825,5.968441148954134,-483.0771986667142,7.613638690866775,-483.02227537479837
9.13678396074298,-483.9599109396579,5.846647647887763,-484.06981195801774,7.491715804315371,-484.0148614488378
9.013775387974817,-484.9523513237063,5.7252598054055905,-485.06247515071374,7.369517596690204,-485.00741323721
8.889926005212656,-485.9446875427681,5.603871962923418,-486.05513834340974,7.246898984068038,-485.99991294308893
8.766076622450488,-486.93702376182995,5.482484120441246,-487.0478015361057,7.124280371445867,-486.99241264896784
8.642227239688319,-487.9293599808918,5.361096277959073,-488.0404647288017,7.001661758823696,-487.98491235484676
8.51837785692615,-488.92169619995366,5.239708435476894,-489.03312792149774,6.879043146201522,-488.97741206072567
8.394528474163982,-489.9140324190155,5.118320592994729,-490.0257911141936,6.756424533579356,-489.9699117666046
8.270679091401814,-490.90636863807737,4.996932750512549,-491.0184543068897,6.633805920957181,-490.9624114724835
8.146829708639645,-491.8987048571392,4.8755449080303706,-492.01111749958574,6.511187308335008,-491.95491117836247
8.029441493667136,-492.891800200056,4.759605092014851,-493.00442585497785,6.394523292840994,-492.9481130275169
7.919913633763692,-493.8858190576123,4.6457818041143195,-493.99798485250517,6.282847718939006,-493.9419019550587
7.810385773860249,-494.8798379151686,4.531958516213788,-494.9915438500325,6.171172145037018,-494.9356908826005
7.7008579139568045,-495.87385677272493,4.418135228313269,-495.9851028475597,6.059496571135037,-495.9294798101423
7.5913300540533735,-496.8678756302811,4.304311940412737,-496.978661845087,5.947820997233055,-496.92326873768405
7.48180219414993,-497.8618944878374,4.190488652512219,-497.9722208426142,5.836145423331074,-497.9170576652258
7.351195686956864,-498.85327583747005,4.076665364611687,-498.9657798401415,5.713930525784276,-498.9095278388058
7.212424209887493,-499.8436355289077,3.9628420767111683,-499.9593388376687,5.58763314329933,-499.9014871832882
7.07365273281812,-500.8339952203454,3.849018788810637,-500.95289783519604,5.461335760814379,-500.8934465277707
6.934881255748748,-501.8243549117831,3.735195500910118,-501.94645683272324,5.335038378329433,-501.88540587225316
6.7961097786793765,-502.81471460322075,3.6213722130095864,-502.94001583025056,5.208740995844481,-502.87736521673565
6.657338301610005,-503.8050742946584,3.507548925109055,-503.9335748277779,5.08244361335953,-503.86932456121815
6.522658652785642,-504.7959981256661,3.377441676308032,-504.9250945156784,4.9500501645468376,-504.86054632067226
6.388265507298106,-505.7869614568335,3.242737225056389,-505.91603847637884,4.815501366177248,-505.8514999666062
6.253872361810571,-506.77792478800103,3.108032773804731,-506.9069824370794,4.680952567807651,-506.8424536125402
6.119479216323036,-507.7688881191685,2.9733283225530887,-507.8979263977799,4.546403769438062,-507.83340725847415
5.9850860708355,-508.75985145033593,2.8386238713014302,-508.88887035848046,4.411854971068465,-508.8243609044082
5.850283791279563,-509.75075919905083,2.703919420049788,-509.8798143191809,4.277101605664676,-509.8152867591159
